#npts=256 ncol=12 nk=6 niter=2
#irep      f[i]
  122   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390   -0.5390
  123   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907   -0.7907
  124   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492   -0.9492
  125   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877   -0.9877
  126   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503   -0.6503
  127   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359   -0.2359
  128    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653    0.0653
  129    0.2766    0.0751    0.1926    0.2260    0.2505    0.2708    0.2883    0.3035    0.3167    0.3282    0.3383    0.3471    0.3548    0.3615    0.3673    0.3725
  130    0.4333    0.0849    0.1915    0.2545    0.3086    0.3560    0.3972    0.4332    0.4645    0.4919    0.5157    0.5364    0.5546    0.5704    0.5842    0.5963
  131    0.4187    0.0947    0.1698    0.2560    0.3322    0.3991    0.4576    0.5087    0.5533    0.5923    0.6263    0.6560    0.6819    0.7046    0.7244    0.7417
  132    0.4581    0.1045    0.1756    0.2643    0.3412    0.4081    0.4664    0.5173    0.5618    0.6006    0.6346    0.6643    0.6902    0.7129    0.7327    0.7500
  133    0.3872    0.1142    0.1812    0.2414    0.2952    0.3421    0.3830    0.4188    0.4501    0.4774    0.5013    0.5221    0.5403    0.5562    0.5701    0.5823
  134    0.2521    0.1240    0.1563    0.1733    0.1936    0.2125    0.2294    0.2443    0.2574    0.2688    0.2789    0.2877    0.2954    0.3021    0.3080    0.3132
  135    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338    0.1338
