#interp_lag_SE 16384 -i99 -p1=.1 -p2=.1 -olag_16384_.1_.1.dat
#$Id$
  4.310000 -0.313652  0.470423
  4.320000 -0.306748  0.479256
  4.330000 -0.299872  0.488064
  4.340000 -0.293039  0.496836
  4.350000 -0.286256  0.505566
  4.360000 -0.279505  0.514277
  4.370000 -0.272783  0.522979
  4.380000 -0.266091  0.531670
  4.390000 -0.259446  0.540328
  4.400000 -0.252849  0.548949
  4.410000 -0.246297  0.557543
  4.420000 -0.239785  0.566117
  4.430000 -0.233319  0.574663
  4.440000 -0.226898  0.583187
  4.450000 -0.220532  0.591683
  4.460000 -0.214217  0.600149
  4.470000 -0.207949  0.608600
  4.480000 -0.201735  0.617015
  4.490000 -0.195570  0.625410
  4.500000 -0.189440  0.633774
  4.510000 -0.183340  0.642102
  4.520000 -0.177266  0.650395
  4.530000 -0.171234  0.658646
  4.540000 -0.165234  0.666881
  4.550000 -0.159264  0.675101
  4.560000 -0.153333  0.683302
  4.570000 -0.147437  0.691486
  4.580000 -0.141564  0.699660
  4.590000 -0.135694  0.707837
  4.600000 -0.129849  0.715989
  4.610000 -0.124019  0.724125
  4.620000 -0.118207  0.732257
  4.630000 -0.112425  0.740389
  4.640000 -0.106663  0.748515
  4.650000 -0.100901  0.756651
  4.660000 -0.095156  0.764778
  4.670000 -0.089442  0.772892
  4.680000 -0.083761  0.780998
  4.690000 -0.078101  0.789110
  4.700000 -0.072461  0.797222
  4.710000 -0.066848  0.805327
  4.720000 -0.061268  0.813420
  4.730000 -0.055720  0.821520
  4.740000 -0.050210  0.829628
  4.750000 -0.044733  0.837736
  4.760000 -0.039288  0.845832
  4.770000 -0.033864  0.853916
  4.780000 -0.028450  0.862005
  4.790000 -0.023035  0.870096
  4.800000 -0.017620  0.878190
  4.810000 -0.012210  0.886286
  4.820000 -0.006799  0.894378
  4.830000 -0.001408  0.902448
  4.840000  0.003942  0.910485
  4.850000  0.009261  0.918490
  4.860000  0.014559  0.926468
  4.870000  0.019835  0.934413
  4.880000  0.025108  0.942351
  4.890000  0.030363  0.950274
  4.900000  0.035588  0.958181
  4.910000  0.040787  0.966062
  4.920000  0.045946  0.973902
  4.930000  0.051061  0.981699
  4.940000  0.056139  0.989455
  4.950000  0.061180  0.997160
  4.960000  0.066182  1.004812
  4.970000  0.071146  1.012409
  4.980000  0.076058  1.019935
  4.990000  0.080919  1.027392
  5.000000  0.085717  1.034777
  5.010000  0.090437  1.042074
  5.020000  0.095091  1.049290
  5.030000  0.099676  1.056423
  5.040000  0.104199  1.063489
  5.050000  0.108668  1.070486
  5.060000  0.113089  1.077430
  5.070000  0.117484  1.084336
  5.080000  0.121837  1.091202
  5.090000  0.126142  1.098028
  5.100000  0.130408  1.104822
  5.110000  0.134627  1.111572
  5.120000  0.138799  1.118285
  5.130000  0.142928  1.124969
  5.140000  0.147024  1.131626
  5.150000  0.151124  1.138271
  5.160000  0.155210  1.144898
  5.170000  0.159262  1.151476
  5.180000  0.163280  1.157994
  5.190000  0.167271  1.164463
  5.200000  0.171226  1.170897
  5.210000  0.175143  1.177296
  5.220000  0.179026  1.183654
  5.230000  0.182870  1.189967
  5.240000  0.186658  1.196225
  5.250000  0.190397  1.202429
  5.260000  0.194094  1.208575
  5.270000  0.197743  1.214669
  5.280000  0.201342  1.220714
  5.290000  0.204868  1.226694
  5.300000  0.208321  1.232608
  5.310000  0.211724  1.238482
  5.320000  0.215092  1.244327
  5.330000  0.218426  1.250135
  5.340000  0.221708  1.255899
  5.350000  0.224938  1.261628
  5.360000  0.228118  1.267325
  5.370000  0.231246  1.272981
  5.380000  0.234321  1.278600
  5.390000  0.237358  1.284196
  5.400000  0.240362  1.289758
  5.410000  0.243323  1.295265
  5.420000  0.246233  1.300706
  5.430000  0.249110  1.306082
  5.440000  0.251963  1.311404
  5.450000  0.254789  1.316672
  5.460000  0.257587  1.321882
  5.470000  0.260346  1.327026
  5.480000  0.263057  1.332098
  5.490000  0.265724  1.337100
  5.500000  0.268334  1.342015
  5.510000  0.270887  1.346848
  5.520000  0.273400  1.351611
  5.530000  0.275871  1.356297
  5.540000  0.278302  1.360896
  5.550000  0.280681  1.365412
  5.560000  0.283001  1.369845
  5.570000  0.285253  1.374189
  5.580000  0.287448  1.378465
  5.590000  0.289583  1.382665
  5.600000  0.291660  1.386792
  5.610000  0.293688  1.390861
  5.620000  0.295667  1.394863
  5.630000  0.297619  1.398808
  5.640000  0.299545  1.402700
  5.650000  0.301440  1.406531
  5.660000  0.303296  1.410288
  5.670000  0.305103  1.413973
  5.680000  0.306853  1.417578
  5.690000  0.308543  1.421105
  5.700000  0.310183  1.424581
  5.710000  0.311774  1.428006
  5.720000  0.313312  1.431363
  5.730000  0.314791  1.434651
  5.740000  0.316247  1.437894
  5.750000  0.317690  1.441092
  5.760000  0.319097  1.444229
  5.770000  0.320472  1.447302
  5.780000  0.321826  1.450324
  5.790000  0.323159  1.453315
  5.800000  0.324478  1.456270
  5.810000  0.325766  1.459178
  5.820000  0.327016  1.462034
  5.830000  0.328206  1.464819
  5.840000  0.329342  1.467530
  5.850000  0.330426  1.470176
  5.860000  0.331449  1.472744
  5.870000  0.332418  1.475235
  5.880000  0.333335  1.477635
  5.890000  0.334192  1.479945
  5.900000  0.334993  1.482171
  5.910000  0.335727  1.484309
  5.920000  0.336389  1.486359
  5.930000  0.336995  1.488348
  5.940000  0.337536  1.490263
  5.950000  0.338016  1.492091
  5.960000  0.338440  1.493839
  5.970000  0.338823  1.495509
  5.980000  0.339171  1.497116
  5.990000  0.339471  1.498653
  6.000000  0.339730  1.500110
  6.010000  0.339952  1.501484
  6.020000  0.340126  1.502766
  6.030000  0.340269  1.503971
  6.040000  0.340377  1.505098
  6.050000  0.340450  1.506152
  6.060000  0.340493  1.507140
  6.070000  0.340513  1.508060
  6.080000  0.340524  1.508912
  6.090000  0.340522  1.509703
  6.100000  0.340489  1.510422
  6.110000  0.340429  1.511076
  6.120000  0.340339  1.511652
  6.130000  0.340209  1.512164
  6.140000  0.340043  1.512613
  6.150000  0.339842  1.513000
  6.160000  0.339603  1.513333
  6.170000  0.339333  1.513606
  6.180000  0.339041  1.513820
  6.190000  0.338727  1.513977
  6.200000  0.338388  1.514074
  6.210000  0.338024  1.514099
  6.220000  0.337640  1.514068
  6.230000  0.337266  1.514009
  6.240000  0.336916  1.513921
  6.250000  0.336585  1.513798
  6.260000  0.336271  1.513643
  6.270000  0.335969  1.513452
  6.280000  0.335663  1.513208
  6.290000  0.335335  1.512910
  6.300000  0.334992  1.512551
  6.310000  0.334629  1.512139
  6.320000  0.334245  1.511681
  6.330000  0.333838  1.511164
  6.340000  0.333405  1.510591
  6.350000  0.332955  1.509967
  6.360000  0.332480  1.509299
  6.370000  0.331992  1.508601
  6.380000  0.331489  1.507867
  6.390000  0.330966  1.507088
  6.400000  0.330428  1.506268
  6.410000  0.329874  1.505416
  6.420000  0.329311  1.504536
  6.430000  0.328735  1.503623
  6.440000  0.328136  1.502675
  6.450000  0.327505  1.501695
  6.460000  0.326830  1.500675
  6.470000  0.326116  1.499611
  6.480000  0.325364  1.498504
  6.490000  0.324570  1.497352
